gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3384873813				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-04T21:14:03Z		https://www.inaturalist.org/observations/96613300	Mauricio Cogollo Rueda					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/96613300	96613300		Mauricio Cogollo Rueda																																							2021-09-29T14:42:26-05:00	14:42:26-05:00						2021-09-29 14:42:26																CO	Santander				Floridablanca												7.072159739	-73.1068226695	EPSG:4326	5021																																		210499971				gregory_nielsen		2021-09-29T21:39:46Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3384648781				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:22:32Z		https://www.inaturalist.org/observations/84018385	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/84018385	84018385		Oscar Enciso																																							2021-06-21T20:19:36-05:00	20:19:36-05:00						2021-06-21 20:19:36																CO	Cundinamarca				Nocaima												5.0694569146	-74.3803049996	EPSG:4326	712																																		185118400				Oscar Enciso		2021-06-22T03:25:41Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3384453322				http://creativecommons.org/licenses/by-nc/4.0/	2022-09-01T13:45:10Z		https://www.inaturalist.org/observations/97253973	Tiago Barbosa					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/97253973	97253973		Tiago Barbosa																																							2021-03-13T09:55:00-03:00	09:55:00-03:00						2021/03/13 9:55 AM -0300																BR	Paraná				Tapejara - PR, 87430-000, Brasil												-23.757348	-52.897691	EPSG:4326	121																																		211828655				Tiago Barbosa		2021-10-05T16:02:01Z				1287780								Dynastor darius ictericus								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							subspecies							
3384371814				http://creativecommons.org/licenses/by-nc/4.0/	2021-10-10T01:42:35Z		https://www.inaturalist.org/observations/85973033	fernandotorres1978					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/85973033	85973033		fernandotorres1978																																							2021-07-05T21:42:35-03:00	21:42:35-03:00						2021-07-05 21:42:35																BR	Santa Catarina				Czerniewicz, Jaraguá do Sul - SC, 89255-076, Brasil												-26.4716015997	-49.0818367997	EPSG:4326																																			188947700				fernandotorres1978		2021-07-06T23:17:21Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3383970168				http://creativecommons.org/licenses/by-nc/4.0/	2021-10-10T01:30:22Z		https://www.inaturalist.org/observations/93411337	Leandro R Duarte					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/93411337	93411337		Leandro R Duarte					male	adult																																	2021-09-02T18:17:19-03:00	18:17:19-03:00						2021-09-02 18:17:19																BR	Santa Catarina				Cangueri Quadro, Imaruí - SC, 88770-000, Brasil												-28.2815035	-48.78118515	EPSG:4326																																			204032300				Leandro R Duarte		2021-09-02T21:48:37Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3383924731				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:22:34Z		https://www.inaturalist.org/observations/83224216	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/83224216	83224216		Oscar Enciso																																							2021-06-12T19:03:41-05:00	19:03:41-05:00						2021-06-12 19:03:41																CO	Cundinamarca				Nocaima												5.0694569146	-74.3803049996	EPSG:4326	712																																		183582449				Oscar Enciso		2021-06-16T04:12:54Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3383916038				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T12:06:18Z		https://www.inaturalist.org/observations/90736934	joeles					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/90736934	90736934		joeles																																							2021-07-28T22:07:51Z	22:07:51Z						2021-07-28 16:07:51																SV	Cabañas				R3VG+P28, Tejutepeque, El Salvador												13.846282547	-88.9236794785	EPSG:4326	856																																		264539734				Ale Türkmen		2022-05-28T09:15:02Z				312414								Dynastor darius stygianus								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							subspecies							
3314595311				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:22:30Z		https://www.inaturalist.org/observations/84099203	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/84099203	84099203		Oscar Enciso						adult																																	2021-06-22T14:24:19-05:00	14:24:19-05:00						2021-06-22 14:24:19																CO	Cundinamarca				Nocaima												5.0694569146	-74.3803049996	EPSG:4326	712																																		185288479				Oscar Enciso		2021-06-22T20:43:44Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3112374420				http://creativecommons.org/publicdomain/zero/1.0/	2021-06-21T05:07:12Z		https://www.inaturalist.org/observations/74111689	geralg					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/74111689	74111689		geralg						larva																		Host plant: Bromelia pinguin															2021-03-14T09:10:45-06:00	09:10:45-06:00						2021-03-14 9:10:45 AM CST																NI	Managua				La Revolución, Nicaragua												11.995238114	-86.3387186453	EPSG:4326	262																																		167995276				jmmaes		2021-04-25T17:06:50Z			Muy buena observacion.	312414								Dynastor darius stygianus								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							subspecies							
3044718409				http://creativecommons.org/licenses/by-nc/4.0/	2023-05-26T06:04:49Z		https://www.inaturalist.org/observations/69684120	Eric van den Berghe					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/69684120	69684120		Eric van den Berghe																								DCF 1.0															2002-01-28T23:47:00-10:00	23:47:00-10:00						2002/01/28 11:47 PM HST																NI	Masaya				Masaya, Nicaragua												11.9214092936	-86.1802265304	EPSG:4326	31																																		155224788				Eric van den Berghe		2021-02-16T20:09:24Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3039384099				http://creativecommons.org/licenses/by-nc/4.0/	2021-01-31T21:23:38Z		https://www.inaturalist.org/observations/68859463	Thomaz Tozzi B. Raso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/68859463	68859463		Thomaz Tozzi B. Raso					undetermined	larva																																	2020-09-12T14:54:54-03:00	14:54:54-03:00						Sat Sep 12 2020 14:54:54 GMT-0300 (GMT-3)																BR	São Paulo				Águas de Lindoia, SP, BR												-22.487	-46.612595	EPSG:4326	32																																		152874746				Thomaz Tozzi B. Raso		2021-01-31T18:53:19Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3039351304				http://creativecommons.org/licenses/by-nc/4.0/	2021-02-07T01:39:16Z		https://www.inaturalist.org/observations/68988283	Cynthia Tercero					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/68988283	68988283		Cynthia Tercero																																							2021-02-02T20:37:40-06:00	20:37:40-06:00						2021-02-02 8:37:40 PM CST																NI	Masaya				Los Ranchitos, Nicaragua												12.0215457344	-86.1672711745	EPSG:4326	692																																		153208324				Cynthia Tercero		2021-02-03T03:16:55Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3031973070				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:23:03Z		https://www.inaturalist.org/observations/65259226	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/65259226	65259226		Oscar Enciso																																							2020-11-19T20:16:08-05:00	20:16:08-05:00						2020-11-19 8:16:08 PM GMT-05:00																CO	Cundinamarca				Nocaima												5.0694569146	-74.3803049996	EPSG:4326	712																																		142616110				Oscar Enciso		2020-11-20T04:17:15Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3031861595				http://creativecommons.org/licenses/by-nc/4.0/	2021-01-13T21:50:09Z		https://www.inaturalist.org/observations/36811090	Esteban Diego Koch					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/36811090	36811090		Esteban Diego Koch																																							2019-03-28							2019/03/28 8:44 PM UTC																BR	Santa Catarina				Blumenau - SC, Brasil												-27.023125	-49.0987083333	EPSG:4326	10																																		81133995				Esteban Diego Koch		2019-12-20T23:52:29Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
3031832986				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:15:36Z		https://www.inaturalist.org/observations/60311029	moncro					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/60311029	60311029		moncro																																							2018-03-26T16:14:00+02:00	16:14:00+02:00						2018/03/26 4:14 PM CEST																GT	Petén				Flores, Guatemala												17.2062886285	-89.4759940886	EPSG:4326	3993																																		151175798				Keith Willmott		2021-01-19T01:56:07Z			https://www.butterfliesofamerica.com/L/t/Dynastor_darius_stygianus_a.htm	312414								Dynastor darius stygianus								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							subspecies							
3031579877				http://creativecommons.org/publicdomain/zero/1.0/	2023-01-31T00:48:32Z		https://www.inaturalist.org/observations/57246862	Ferhat Gundogdu					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/57246862	57246862		Ferhat Gundogdu						pupa																																	2020-08-10T17:11:57-04:00	17:11:57-04:00						2020-08-10 5:11:57 PM GMT-05:00																EC	Pastaza				Finca Heimatlos Eco Lodge & Farm												-1.6174706376	-77.8401866555	EPSG:4326	263																																		126795763				Ferhat Gundogdu		2020-08-29T04:32:24Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2999046572				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:22:40Z		https://www.inaturalist.org/observations/66075360	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/66075360	66075360		Oscar Enciso																																							2020-12-03T21:03:07-05:00	21:03:07-05:00						2020-12-03 9:03:07 PM GMT-05:00																CO	Cundinamarca				Nocaima												5.0694569146	-74.3803049996	EPSG:4326	712																																		144747246				Oscar Enciso		2020-12-04T03:51:53Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2988617856				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:22:38Z		https://www.inaturalist.org/observations/65504056	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/65504056	65504056		Oscar Enciso																																							2020-11-23T19:00:13-05:00	19:00:13-05:00						2020-11-23 7:00:13 PM GMT-05:00																CO	Cundinamarca				Nocaima												5.0694569146	-74.3803049996	EPSG:4326	712																																		143244076				Oscar Enciso		2020-11-24T01:38:59Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2981039017				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:13:40Z		https://www.inaturalist.org/observations/64067690	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/64067690	64067690		Oscar Enciso																																							2020-11-01							2020-11-01																CO	Cundinamarca				Nocaima												5.0694569146	-74.3803049996	EPSG:4326	712																																		140151220				Logan Crees		2020-11-04T23:02:26Z				312414								Dynastor darius stygianus								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							subspecies							
2981005521				http://creativecommons.org/licenses/by-nc/4.0/	2020-11-04T23:00:12Z		https://www.inaturalist.org/observations/62581975	Carlos Schmidtutz					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/62581975	62581975		Carlos Schmidtutz																																							2016-02-17T09:37:00-03:00	09:37:00-03:00						2016/02/17 9:37 AM -0300																AR	Misiones				Reserva Yaguaroundi, Fracrán, Misiones												-26.6915022257	-54.2674212258	EPSG:4326	61																																		136447415				Carlos Schmidtutz		2020-10-14T20:08:43Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2980965503				http://creativecommons.org/licenses/by/4.0/	2023-11-01T01:52:23Z		https://www.inaturalist.org/observations/61087427	Helio Lourencini					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/61087427	61087427		Helio Lourencini																																							2017-10-21T11:33:00-02:00	11:33:00-02:00						2017/10/21 11:33 AM -0200																BR	Pernambuco				Zona rural de Paudalho - Pernambuco												-7.9237759881	-35.1650124872	EPSG:4326	1057																																		133258695				Helio Lourencini		2020-09-28T11:17:22Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2980867476				http://creativecommons.org/licenses/by/4.0/	2023-11-01T01:52:23Z		https://www.inaturalist.org/observations/59121978	Helio Lourencini					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/59121978	59121978		Helio Lourencini																																							2014-09-21T10:42:00-03:00	10:42:00-03:00						2014/09/21 10:42 AM -0300																BR	Pernambuco				Zona rural de Paudalho - Pernambuco												-7.9237759881	-35.1650124872	EPSG:4326	1057																																		129339240				Helio Lourencini		2020-09-10T12:54:48Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2901820570				http://creativecommons.org/licenses/by-nc/4.0/	2020-10-19T14:53:52Z		https://www.inaturalist.org/observations/61902245	Carlos Schmidtutz					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/61902245	61902245		Carlos Schmidtutz																																							2016-02-14T16:07:00-03:00	16:07:00-03:00						2016/02/14 4:07 PM -0300																AR	Misiones				Chacra Mariposa, Campo Ramón, Misiones, Argentina												-27.40633	-55.0079112	EPSG:4326	200																																		134990488				Carlos Schmidtutz		2020-10-06T22:16:10Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2882998033				http://creativecommons.org/licenses/by-nc/4.0/	2020-10-05T02:56:53Z		https://www.inaturalist.org/observations/61592057	Jose Abelardo Sánchez					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/61592057	61592057		Jose Abelardo Sánchez						adult																																	2020-10-02T18:18:00-06:00	18:18:00-06:00						2020/10/02 6:18 PM CST																NI	Masaya				Los Ranchitos, Nicaragua												12.0220841454	-86.1687836339	EPSG:4326	832																																		134351751				Cynthia Tercero		2020-10-03T19:32:11Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2873939613				http://creativecommons.org/licenses/by-nc/4.0/	2020-09-27T19:13:58Z		https://www.inaturalist.org/observations/60251943	claudia_mermelstein					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/60251943	60251943		claudia_mermelstein						larva																																	2006-01-30T14:13:00-02:00	14:13:00-02:00						2006/01/30 2:13 PM -0200																BR	Rio de Janeiro				Posse, Petrópolis - RJ, Brazil												-22.2621647201	-43.0114940558	EPSG:4326	74																																		133090742				Cheryl Harleston López Espino		2020-09-27T18:54:00Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2850721380				http://creativecommons.org/licenses/by-nc/4.0/	2020-08-19T04:04:11Z		https://www.inaturalist.org/observations/56902794	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/56902794	56902794		Oscar Enciso						adult																																	2020-08-18T19:08:38-04:00	19:08:38-04:00						2020-08-18 7:08:38 PM GMT-05:00																CO	Cundinamarca				Nocaima												5.0695323906	-74.3803049996	EPSG:4326	1395																																		124722182				Oscar Enciso		2020-08-19T02:41:53Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2818546171				http://creativecommons.org/licenses/by-nc/4.0/	2020-07-14T00:27:54Z		https://www.inaturalist.org/observations/53000407	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/53000407	53000407		Oscar Enciso						adult																																	2020-07-13							2020-07-13																CO	Cundinamarca				Nocaima												5.0695323906	-74.3803049996	EPSG:4326	1395																																		116930440				Oscar Enciso		2020-07-14T00:00:00Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2802787056				http://creativecommons.org/licenses/by-nc/4.0/	2023-05-26T06:04:49Z		https://www.inaturalist.org/observations/50661799	Eric van den Berghe					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/50661799	50661799		Eric van den Berghe																																							2003-08-22T13:23:00-10:00	13:23:00-10:00						2003/08/22 1:23 PM HST																NI	Granada				Granada, Nicaragua												11.7127067995	-85.9545333034	EPSG:4326	4																																		264539990				Ale Türkmen		2022-05-28T09:16:31Z				312414								Dynastor darius stygianus								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							subspecies							
2634157319				http://creativecommons.org/licenses/by-nc/4.0/	2020-05-30T13:42:23Z		https://www.inaturalist.org/observations/47779762	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/47779762	47779762		Oscar Enciso						adult																																	2020-05-15							2020-05-15																CO	Cundinamarca				Nocaima												5.0695323906	-74.3803049996	EPSG:4326	1395																																		106611944				Oscar Enciso		2020-05-29T22:02:48Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2574223575				http://creativecommons.org/licenses/by-nc/4.0/	2022-09-20T03:34:03Z		https://www.inaturalist.org/observations/37697226	Jan Meerman					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/37697226	37697226		Jan Meerman						adult																																	2003-06-21T03:43:00-06:00	03:43:00-06:00						2003/06/21 3:43 AM CST																BZ	Cayo				Green Hills Butterfly Ranch, Cayo District, Belize												17.0978416257	-88.9739012588	EPSG:4326	15																																		84092946				Jan Meerman		2020-01-18T02:02:39Z				312414								Dynastor darius stygianus								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							subspecies							
2574065582				http://creativecommons.org/licenses/by-nc/4.0/	2022-09-19T22:33:11Z		https://www.inaturalist.org/observations/37697293	Jan Meerman					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/37697293	37697293		Jan Meerman						pupa																		Reared from larva found at Green Hills															2008-10-07T15:13:00-06:00	15:13:00-06:00						2008/10/07 3:13 PM CST																BZ	Cayo				Green Hills Butterfly Ranch, Cayo District, Belize												17.0978416257	-88.9739012588	EPSG:4326	15																																		84093481				Jan Meerman		2020-01-18T02:05:51Z				312414								Dynastor darius stygianus								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							subspecies							
2563498459				http://creativecommons.org/licenses/by-nc/4.0/	2022-09-20T03:34:14Z		https://www.inaturalist.org/observations/37697385	Jan Meerman					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/37697385	37697385		Jan Meerman						adult																																	2017-10-19T15:24:00-06:00	15:24:00-06:00						2017/10/19 3:24 PM CST																BZ	Cayo				Green Hills Butterfly Ranch, Cayo District, Belize												17.0970463889	-88.9749563889	EPSG:4326																																			84093852				Jan Meerman		2020-01-18T02:09:30Z				312414								Dynastor darius stygianus								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							subspecies							
2529284502				http://creativecommons.org/licenses/by-nc/4.0/	2022-09-20T10:13:34Z		https://www.inaturalist.org/observations/36674633	Cynthia Tercero					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/36674633	36674633		Cynthia Tercero						adult																																	2019-12-15T10:13:03-06:00	10:13:03-06:00						2019-12-15 10:13:03 AM CST																NI	Masaya				Los Ranchitos, Nicaragua												12.0226423077	-86.1615134776	EPSG:4326	1428																																		80673568				Cynthia Tercero		2019-12-15T16:54:54Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2518010415				http://creativecommons.org/licenses/by-nc/4.0/	2022-09-20T10:36:54Z		https://www.inaturalist.org/observations/36424660	Cynthia Tercero					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/36424660	36424660		Cynthia Tercero						adult																																	2019-12-06T21:50:22-06:00	21:50:22-06:00						2019-12-06 9:50:22 PM CST																NI	Masaya				Los Ranchitos, Nicaragua												12.0231027098	-86.1612144113	EPSG:4326	794																																		79905925				Cynthia Tercero		2019-12-07T04:01:40Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2447920619				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:15:07Z		https://www.inaturalist.org/observations/8848362	ares-afc					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/8848362	8848362		ares-afc					female	adult																																	2017-11-17T09:32:00-06:00	09:32:00-06:00						2017/11/17 9:32 AM -0600																SV	San Salvador				Residencial Altavista, El Salvador												13.7244996178	-89.100200682	EPSG:4326	4																																		18913217				ares-afc		2017-11-18T16:00:10Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2447825836				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T15:12:30Z		https://www.inaturalist.org/observations/18185512	Cynthia Tercero					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 31104m at the request of the observer			https://www.inaturalist.org/observations/18185512	18185512		Cynthia Tercero						adult																																	2018-11-06T18:47:29+06:00	18:47:29+06:00						2018-11-06 6:47:29 pm GMT-06:00																NI	Masaya				Nicaragua												12.0251717257	-86.1780823276	EPSG:4326	31104																																		264541005				Ale Türkmen		2022-05-28T09:24:01Z				312414								Dynastor darius stygianus								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							subspecies							
2273329086				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:23:21Z		https://www.inaturalist.org/observations/3404012	Onildo João Marini Filho					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/3404012	3404012		Onildo João Marini Filho	https://orcid.org/0000-0003-4857-0865																																						2016-06-07T13:12:28-03:00	13:12:28-03:00						Tue Jun 07 2016 13:12:28 GMT-0300 (GMT-3)																BR	Distrito Federal				Reserva Ecológica Jardim Botânico, Brasília, DF, BR												-15.8764783333	-47.825325	EPSG:4326																																			6498893				Onildo João Marini Filho	https://orcid.org/0000-0003-4857-0865	2016-06-07T21:06:32Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2273213128				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:23:18Z		https://www.inaturalist.org/observations/2684048	Onildo João Marini Filho					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/2684048	2684048		Onildo João Marini Filho	https://orcid.org/0000-0003-4857-0865					adult																																	2016-02-15T11:12:13-02:00	11:12:13-02:00						Mon Feb 15 2016 11:12:13 GMT-0200 (GMT-2)																BR	Distrito Federal				Reserva Ecológica Jardim Botânico, Brasília, DF, BR												-15.8765536873	-47.825278882	EPSG:4326	5																																		5068035				Onildo João Marini Filho	https://orcid.org/0000-0003-4857-0865	2016-02-15T13:27:53Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
2238832156				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-28T09:24:44Z		https://www.inaturalist.org/observations/23287137	alexp18					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/23287137	23287137		alexp18																																							2019-04-26T21:22:46-05:00	21:22:46-05:00						Fri Apr 26 2019 21:22:46 GMT-0500 (GMT-5)																EC	Napo				Ayahuasca, Tena, Napo, EC												-0.9860110696	-77.8175213446	EPSG:4326	357																																		53025321				Keith Willmott		2019-05-01T14:51:48Z				258032								Dynastor darius								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor							species							
