gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
3902033057				CC_BY_NC_4_0	2022-08-25T02:42:02Z		https://www.inaturalist.org/observations/109189290	Maria Isabel Weyermanns					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/109189290	109189290		Maria Isabel Weyermanns															PRESENT								Reserva Aguas do Brilhante, Itajai, Santa Catarina, Brasil - foto de Maria Isabel Weyermanns.															2022-03-21		80	80	2022	3	21	2022/03/21											SOUTH_AMERICA				BR	Santa Catarina				Reserva Águas do Brilhante,Itajaí,Santa Catarina,Brasil.								-27.049895	-48.807017																																243654577				Maria Isabel Weyermanns		2022-03-22T00:38:17				1287780								Dynastor darius icterica Stichel, 1904								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius	icterica		SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2024-04-21T17:25:34.183Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	6234094	6234094	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius icterica Stichel, 1904	Dynastor darius ictericus		DWC_ARCHIVE	2024-04-21T17:25:34.183Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	EUROPE	BRA	Brazil	BRA.24_1	Santa Catarina	BRA.24.128_2	Itajaí			
3881573368				CC_BY_NC_4_0	2022-08-01T02:00:09Z		https://www.inaturalist.org/observations/101665022	Patricia Mancilla Iglesias					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/101665022	101665022		Patricia Mancilla Iglesias						Adult									PRESENT																							2021-10-27T10:35	10:35:00-03:00	300	300	2021	10	27	2021/10/27 10:35 AM -0300											SOUTH_AMERICA				AR	Corrientes				Esteros del Iberá, Corrientes, Argentina								-28.094366	-56.685397	200.0																															235943227				Andreas Manz		2022-02-08T06:18:25				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:24:16.240Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:24:16.240Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	ARG	Argentina	ARG.7_1	Corrientes	ARG.7.24_1	Santo Tomé			NE
3859240322				CC_BY_NC_4_0	2022-07-07T19:06:11Z		https://www.inaturalist.org/observations/124912037	miscbr					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 29582m at the request of the observer			https://www.inaturalist.org/observations/124912037	124912037		miscbr															PRESENT																							2009-07-26T11:28	11:28:00-03:00	207	207	2009	7	26	2009/07/26 11:28											SOUTH_AMERICA				BR	Santa Catarina				Santa Catarina, BR								-28.706381	-49.226508	29582.0																															276378524				Enrico A. R. Tosto		2022-07-05T18:16:52				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:51:43.529Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:51:43.529Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.24_1	Santa Catarina	BRA.24.111_2	Içara			NE
3858284121				CC_BY_NC_4_0	2023-07-08T08:30:57Z		https://www.inaturalist.org/observations/116339233	Danilo Pacheco Cordeiro					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/116339233	116339233		Danilo Pacheco Cordeiro						Adult									PRESENT																							2022-05-09T18:55:49	18:55:49-03:00	129	129	2022	5	9	2022-05-09 18:55:49											SOUTH_AMERICA				BR	Espírito Santo				Eco, Santa Teresa - ES, 29650-000, Brasil								-19.935777	-40.599508	17.0																															258762082				Danilo Pacheco Cordeiro		2022-05-09T21:59:44				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:26:31.186Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:26:31.186Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.8_1	Espírito Santo	BRA.8.64_2	Santa Teresa			NE
3858253540				CC_BY_NC_4_0	2023-07-07T23:25:27Z		https://www.inaturalist.org/observations/60611867	Danilo Pacheco Cordeiro					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/60611867	60611867		Danilo Pacheco Cordeiro						Adult									PRESENT																							2020-09-23T20:27:37	20:27:37-03:00	267	267	2020	9	23	2020-09-23 8:27:37 PM GMT-03:00											SOUTH_AMERICA				BR	Espírito Santo				Eco, Santa Teresa - ES, 29650-000, Brasil								-19.935687	-40.599347	9.0																															145861419				Felipi Andrade		2020-12-12T13:56:00				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:18:51.117Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:18:51.117Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.8_1	Espírito Santo	BRA.8.64_2	Santa Teresa			NE
3802597331				CC_BY_NC_4_0	2022-05-28T09:22:44Z		https://www.inaturalist.org/observations/66178404	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/66178404	66178404		Oscar Enciso															PRESENT																							2020-12-05T21:28:27	21:28:27-05:00	340	340	2020	12	5	2020-12-05 9:28:27 PM GMT-05:00											SOUTH_AMERICA				CO	Cundinamarca				Nocaima								5.069457	-74.380305	712.0																															145033229				Oscar Enciso		2020-12-06T07:22:09				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:19:47.860Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:19:47.860Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	COL	Colombia	COL.15_2	Cundinamarca	COL.15.63_2	Nocaima			NE
3802510349				CC_BY_NC_4_0	2022-05-28T09:15:33Z		https://www.inaturalist.org/observations/72817231	Josue Ramos Galdamez					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/72817231	72817231		Josue Ramos Galdamez															PRESENT																							2014-09-21T15:55	15:55:00-06:00	264	264	2014	9	21	2014/09/21 3:55 PM CST											NORTH_AMERICA				HN	Santa Bárbara				San Francisco de Ojuera, Honduras								14.673086	-88.185899	31.0																															163120253				Josue Ramos Galdamez		2021-04-03T20:31:52				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:20:51.864Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:20:51.864Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	HND	Honduras	HND.16_1	Santa Bárbara	HND.16.19_1	San Francisco de Ojuera			NE
3802442345				CC_BY_NC_4_0	2022-05-28T09:22:36Z		https://www.inaturalist.org/observations/66550758	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/66550758	66550758		Oscar Enciso															PRESENT																							2020-12-13T19:22:32	19:22:32-05:00	348	348	2020	12	13	2020-12-13 7:22:32 PM GMT-05:00											SOUTH_AMERICA				CO	Cundinamarca				Nocaima								5.069457	-74.380305	712.0																															146092486				Oscar Enciso		2020-12-14T01:53:32				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:45:00.748Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:45:00.748Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	COL	Colombia	COL.15_2	Cundinamarca	COL.15.63_2	Nocaima			NE
3802410426				CC_BY_NC_4_0	2022-05-28T09:21:58Z		https://www.inaturalist.org/observations/111477254	Thomaz Tozzi B. Raso					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/111477254	111477254		Thomaz Tozzi B. Raso															PRESENT																							2022-04-14T17:08:43	17:08:43-03:00	104	104	2022	4	14	2022-04-14 17:08:43-03:00											SOUTH_AMERICA				BR	São Paulo				Rua Rio Grande do Sul, Águas de Lindoia, SP, BR								-22.473183	-46.641555	12.0																															249381566				Enrico A. R. Tosto		2022-04-15T01:40:37				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:51:06.060Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:51:06.060Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	BRA	Brazil	BRA.25_1	São Paulo	BRA.25.5_2	Águas de Lindóia			NE
3802306403				CC_BY_NC_4_0	2022-05-28T09:22:10Z		https://www.inaturalist.org/observations/106525998	Oscar Enciso					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/106525998	106525998		Oscar Enciso															PRESENT																							2022-02-10T19:41:09	19:41:09-05:00	41	41	2022	2	10	2022-02-10 19:41:09											SOUTH_AMERICA				CO	Cundinamarca				Nocaima								5.069457	-74.380305	712.0																															236428689				Oscar Enciso		2022-02-11T01:49:17				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:50:01.859Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:50:01.859Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	COL	Colombia	COL.15_2	Cundinamarca	COL.15.63_2	Nocaima			NE
3772638465				CC_BY_NC_4_0	2022-05-28T09:16:26Z		https://www.inaturalist.org/observations/100702552	Lester Fonseca					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/100702552	100702552		Lester Fonseca															PRESENT								Tomoda en habitarte el bajo															2021-09-07T08:20Z	08:20:00Z	250	250	2021	9	7	2021-09-07 08:20:00											NORTH_AMERICA				NI	Managua				Habitarte - Reserva El Bajo								11.99203	-86.322682	208.0																															259059323				geralg		2022-05-10T20:55:22				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T18:28:47.171Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T18:28:47.171Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	NIC	Nicaragua	NIC.13_1	Managua	NIC.13.2_1	Managua			NE
3760063364				CC_BY_NC_4_0	2022-04-12T00:09:34Z		https://www.inaturalist.org/observations/110897652	David González					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/110897652	110897652		David González						Larva									PRESENT																							2022-04-04T19:08:54	19:08:54-11:00	94	94	2022	4	4	2022-04-04 19:08:54											SOUTH_AMERICA				EC	Pastaza				Puyo								-1.461374	-77.982096	530.0																															248213173				Keith Wolfe		2022-04-11T02:40:40			https://www.flickr.com/photos/andreaskay/43995937754/	258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:25:19.500Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:25:19.500Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	ECU	Ecuador	ECU.18_1	Pastaza	ECU.18.4_1	Pastaza	ECU.18.4.7_1	Puyo	NE
3759694011				CC_BY_NC_4_0	2022-04-06T12:58:35Z		https://www.inaturalist.org/observations/110524839	Ricardo D. Moyano					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/110524839	110524839		Ricardo D. Moyano															PRESENT																							2021-04-10T18:10	18:10:00-03:00	100	100	2021	4	10	2021/04/10 6:10 PM -0300											SOUTH_AMERICA				AR	Misiones				Guaraní, Misiones, Argentina								-27.199832	-54.016496	15.0																															246973968				Ricardo D. Moyano		2022-04-05T22:08:46				1287780								Dynastor darius icterica Stichel, 1904								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius	icterica		SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	AR	2024-04-21T18:29:48.244Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	6234094	6234094	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius icterica Stichel, 1904	Dynastor darius ictericus		DWC_ARCHIVE	2024-04-21T18:29:48.244Z	2024-04-21T08:18:21.750Z	false			false	LATIN_AMERICA	LATIN_AMERICA	ARG	Argentina	ARG.14_1	Misiones	ARG.14.8_1	Guaraní			
3759652012				CC_BY_NC_4_0	2022-04-06T12:58:20Z		https://www.inaturalist.org/observations/110524838	Ricardo D. Moyano					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/110524838	110524838		Ricardo D. Moyano															PRESENT																							2018-05-14T16:33	16:33:00-03:00	134	134	2018	5	14	2018/05/14 4:33 PM -0300											SOUTH_AMERICA				AR	Misiones				Guaraní, Misiones, Argentina								-27.200424	-54.015981	15.0																															246973965				Ricardo D. Moyano		2022-04-05T22:08:45				1287780								Dynastor darius icterica Stichel, 1904								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius	icterica		SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	AR	2024-04-21T17:25:38.960Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	6234094	6234094	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius icterica Stichel, 1904	Dynastor darius ictericus		DWC_ARCHIVE	2024-04-21T17:25:38.960Z	2024-04-21T08:18:21.750Z	false			false	LATIN_AMERICA	LATIN_AMERICA	ARG	Argentina	ARG.14_1	Misiones	ARG.14.8_1	Guaraní			
3759084837				CC_BY_NC_4_0	2023-07-08T07:43:55Z		https://www.inaturalist.org/observations/108276626	Dana Piedrabuena					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/108276626	108276626		Dana Piedrabuena						Adult									PRESENT																							2022-01-30T14:10	14:10:00-03:00	30	30	2022	1	30	2022/01/30 2:10 PM -0300											SOUTH_AMERICA				AR	Misiones				Ruta 101, N3364 Andresito, Misiones, Argentina								-25.85756	-53.975704	201.0																															241414852				Aaron Soh		2022-03-10T07:45:47				258032								Dynastor darius (Fabricius, 1775)								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-04-21T17:50:28.717Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	1896087	1896087	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius (Fabricius, 1775)	Dynastor darius		DWC_ARCHIVE	2024-04-21T17:50:28.717Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	NORTH_AMERICA	ARG	Argentina	ARG.14_1	Misiones	ARG.14.7_1	General Manuel Belgrano			NE
3747291953				CC_BY_NC_4_0	2022-03-22T00:36:12Z		https://www.inaturalist.org/observations/109188681	Maria Isabel Weyermanns					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/109188681	109188681		Maria Isabel Weyermanns															PRESENT								Reserva Aguas do Brilhante, Itajai, Santa Catarina, Brasil - foto de Maria Isabel Weyermanns.															2022-03-21		80	80	2022	3	21	2022/03/21											SOUTH_AMERICA				BR	Santa Catarina				Reserva Águas do Brilhante,Itajaí,Santa Catarina,Brasil.								-27.049902	-48.80701																																243653010				Maria Isabel Weyermanns		2022-03-22T00:29:42				1287780								Dynastor darius icterica Stichel, 1904								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius	icterica		SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2024-04-21T17:25:24.871Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	6234094	6234094	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius icterica Stichel, 1904	Dynastor darius ictericus		DWC_ARCHIVE	2024-04-21T17:25:24.871Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	EUROPE	BRA	Brazil	BRA.24_1	Santa Catarina	BRA.24.128_2	Itajaí			
3747212837				CC_BY_NC_4_0	2022-03-22T00:17:09Z		https://www.inaturalist.org/observations/109187586	Maria Isabel Weyermanns					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/109187586	109187586		Maria Isabel Weyermanns															PRESENT								Reserva Aguas do Brilhante, Itajai, Santa Catarina, Brasil - foto de Maria Isabel Weyermanns.															2022-03-21		80	80	2022	3	21	2022/03/21											SOUTH_AMERICA				BR	Santa Catarina				Reserva Águas do Brilhante,Itajaí,Santa Catarina,Brasil.								-27.049889	-48.807007																																243650306				Maria Isabel Weyermanns		2022-03-22T00:13:30				1287780								Dynastor darius icterica Stichel, 1904								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius	icterica		SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2024-04-21T17:25:16.544Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	6234094	6234094	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius icterica Stichel, 1904	Dynastor darius ictericus		DWC_ARCHIVE	2024-04-21T17:25:16.544Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	EUROPE	BRA	Brazil	BRA.24_1	Santa Catarina	BRA.24.128_2	Itajaí			
3746973112				CC_BY_NC_4_0	2022-03-22T00:36:26Z		https://www.inaturalist.org/observations/109188290	Maria Isabel Weyermanns					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/109188290	109188290		Maria Isabel Weyermanns															PRESENT								Reserva Aguas do Brilhante, Itajai, Santa Catarina, Brasil - foto de Maria Isabel Weyermanns.															2022-03-21		80	80	2022	3	21	2022/03/21											SOUTH_AMERICA				BR	Santa Catarina				Reserva Águas do Brilhante,Itajaí,Santa Catarina,Brasil.								-27.049901	-48.807006	7.0																															243652061				Maria Isabel Weyermanns		2022-03-22T00:25:05				1287780								Dynastor darius icterica Stichel, 1904								Animalia	Arthropoda	Insecta	Lepidoptera		Nymphalidae				Dynastor	Dynastor			darius	icterica		SUBSPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2024-04-21T17:24:52.604Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	6234094	6234094	1	54	216	797	7017	1896080		1896087	Dynastor darius	Dynastor darius icterica Stichel, 1904	Dynastor darius ictericus		DWC_ARCHIVE	2024-04-21T17:24:52.604Z	2024-04-21T08:18:21.750Z	true			false	LATIN_AMERICA	EUROPE	BRA	Brazil	BRA.24_1	Santa Catarina	BRA.24.128_2	Itajaí			
